Månad;Veckodag;Dag;Klockslag;Timme;Utetemp;Värmeprofil foretag aldre_flerbostadshus;Elprofil foretag aldre_flerbostadshus;Värmeprofil privat aldre_villa;Elprofil privat aldre_villa;Värmeprofil foretag ny_flerbostadshus;Elprofil foretag ny_flerbostadshus;Värmeprofil privat ny_villa;Elprofil privat ny_villa;Värmeprofil foretag ny_kontor;Elprofil foretag ny_kontor;Värmeprofil foretag aldre_kontor;Elprofil foretag aldre_kontor
1;7;7;12;157;5,400486744;0,000144093;0,000065;0,000126072;6,32647E-05;0,000198803;0,000089;0,000143865;6,32647E-05;0,000234265;0,000053;0,0002343;0,000053
1;7;7;13;158;5,400457022;0,000144037;0,000065;0,000134672;6,04566E-05;0,00020063;0,00011;0,000153679;6,04566E-05;0,000233613;0,0000501;0,0002336;0,0000501
1;7;7;14;159;5,30097381;0,000145319;0,000208;0,000131263;5,63825E-05;0,000211629;0,000117;0,000149789;5,63825E-05;0,000244516;0,0000544;0,0002445;0,0000544
1;7;7;15;160;4,900669619;0,000149182;0,000369;0,000148174;6,66847E-05;0,000226704;0,000158;0,000147951;6,66847E-05;0,000260555;0,0000611;0,0002606;0,0000611
1;7;7;16;161;4,500827058;0,000152289;0,000354;0,000124875;0,000112341;0,000242799;0,000158;0,000124687;0,000112341;0,000277878;0,0000655;0,0002779;0,0000655
1;7;7;17;162;3,500797705;0,000160749;0,000304;0,000157569;0,000305557;0,000255836;0,000165;0,000157332;0,000305557;0,000291348;0,0000598;0,0002913;0,0000598
1;7;7;18;163;3,100637739;0,000163249;0,000265;0,000164425;0,00022843;0,000271931;0,000179;0,000164177;0,00022843;0,000308671;0,0000597;0,0003087;0,0000597
1;7;7;19;164;2,600432995;0,000166754;0,000154;0,000169325;0,000185254;0,00028293;0,000185;0,00016907;0,000185254;0,000319574;0,0000623;0,0003196;0,0000623
1;7;7;20;165;2,300907912;0,000168677;0,000231;0,000221434;0,000158046;0,000290871;0,000185;0,000221101;0,000158046;0,000326625;0,0000597;0,0003266;0,0000597
1;7;7;21;166;2,100597177;0,000170032;0,000181;0,000187184;0,000184084;0,000299832;0,000179;0,000186902;0,000184084;0,000334961;0,0000558;0,000335;0,0000558
1;7;7;22;167;1,800523777;0,000172887;0,000073;0,000199568;0,000170222;0,000305735;0,000158;0,000199267;0,000170222;0,000339444;0,0000544;0,0003394;0,0000544
1;7;7;23;168;1,800205053;0,000172925;0,000069;0,000175115;0,000132759;0,000307562;0,00013;0,000174851;0,000132759;0,000338792;0,0000546;0,0003388;0,0000546
1;1;8;0;169;1,500776975;0,000175258;0,000073;0,000190751;0,000116323;0,000266571;0,00011;0,000190464;0,000116323;0,000333405;0,0000552;0,0003334;0,0000552
1;1;8;1;170;1,000865777;0,000180088;0,000069;0,000213782;6,29846E-05;0,000259225;0,000089;0,00021346;6,29846E-05;0,000321198;0,000054;0,0003212;0,000054
1;1;8;2;171;1,000949425;0,000180076;0,000073;0,00019857;6,15326E-05;0,000218247;0,000082;0,000198271;6,15326E-05;0,000266622;0,000053;0,0002666;0,000053
1;1;8;3;172;1,000962709;0,000180131;0,000069;0,000228103;6,36867E-05;0,000198671;0,000082;0,000227759;6,36867E-05;0,000239009;0,0000543;0,000239;0,0000543
1;1;8;4;173;1,100373578;0,000178775;0,000073;0,000201765;6,27027E-05;0,000173999;0,000082;0,000201461;6,27027E-05;0,000204976;0,0000348;0,000205;0,0000348
1;1;8;5;174;0,900750938;0,000180794;0,000069;0,000255443;8,64929E-05;0,000177864;0,000096;0,000255058;8,64929E-05;0,000206891;0,0000312;0,0002069;0,0000312
1;1;8;6;175;1,000436409;0,000180168;0,000073;0,000203592;0,000148166;0,000185806;0,000124;0,000203285;0,000148166;0,000213943;0,0000312;0,0002139;0,0000312
1;1;8;7;176;1,200621663;0,000178127;0,000073;0,000197932;0,000108173;0,000184575;0,000117;0,000197634;0,000108173;0,000209439;0,0000332;0,0002094;0,0000332
1;1;8;8;177;1,200574742;0,00017825;0,000073;0,000234251;6,39686E-05;0,00017621;0,00011;0,000233898;6,39686E-05;0,000195948;0,0000281;0,0001959;0,0000281
1;1;8;9;178;1,300262258;0,000177348;0,000058;0,000201016;6,05487E-05;0,000168864;0,000103;0,000200713;6,05487E-05;0,000183741;0,0000245;0,0001837;0,0000245
1;1;8;10;179;1,200296769;0,000178168;0,000131;0,000216045;6,09246E-05;0,000160499;0,000103;0,00021572;6,09246E-05;0,000170251;0,0000246;0,0001703;0,0000246
1;1;8;11;180;1,100623066;0,00017878;0,000254;0,000199377;5,82086E-05;0,00015723;0,00011;0,000199077;5,82086E-05;0,000163179;0,0000249;0,0001632;0,0000249
1;1;8;12;181;1,000808746;0,00018017;0,000223;0,000206956;5,91446E-05;0,00015396;0,000117;0,000206644;5,91446E-05;0,000156108;0,0000245;0,0001561;0,0000245
1;1;8;13;182;0,70002029;0,000182757;0,00025;0,000257757;5,90506E-05;0,000150691;0,000124;0,000257369;5,90506E-05;0,000149036;0,0000249;0,000149;0,0000249
1;1;8;14;183;0,500249511;0,000185052;0,000162;0,000309615;5,91446E-05;0,000148441;0,00013;0,000309148;5,91446E-05;0,000143249;0,0000246;0,0001432;0,0000246
1;1;8;15;184;0,400643922;0,000185901;0,000204;0,000240035;6,27027E-05;0,000145172;0,000158;0,000239674;6,27027E-05;0,000136177;0,0000273;0,0001362;0,0000273
1;1;8;16;185;0,300264449;0,00018746;0,000081;0,000200353;0,000169052;0,00014496;0,000158;0,000200051;0,000169052;0,000132958;0,0000281;0,000133;0,0000281
1;1;8;17;186;0,400323744;0,000185872;0,000146;0,000241872;0,00041757;0,000149844;0,000165;0,000241508;0,00041757;0,000136157;0,0000302;0,0001362;0,0000302
1;1;8;18;187;0,300953625;0,000187412;0,000308;0,000227175;0,00018797;0,00015167;0,000179;0,000226833;0,00018797;0,000135505;0,0000326;0,0001355;0,0000326
1;1;8;19;188;0,30026184;0,000187438;0,000319;0,000207805;0,000183474;0,000151459;0,000185;0,000207492;0,000183474;0,000132286;0,0000613;0,0001323;0,0000613
1;1;8;20;189;0,100703433;0,00018847;0,000292;0,000219456;0,000184504;0,000155323;0,000185;0,000219125;0,000184504;0,000134201;0,0000605;0,0001342;0,0000605
1;1;8;21;190;-0,099860527;0,00019035;0,000288;0,000282284;0,000180524;0,000155112;0,000179;0,000241593;0,000180524;0,000130982;0,0000605;0,000131;0,0000605
1;1;8;22;191;-0,299615981;0,000192204;0,00015;0,000221276;0,0001543;0,000156938;0,000158;0,000189379;0,0001543;0,00013033;0,000043;0,0001303;0,000043
1;1;8;23;192;-0,399725782;0,000192964;0,000069;0,000249493;0,000144888;0,000157745;0,00013;0,000213529;0,000144888;0,000128394;0,0000289;0,0001284;0,0000289
1;2;9;0;193;-0,799310575;0,000195761;0,000069;0,000189967;0,000111779;0,000114716;0,00011;0,000162583;0,000111779;0,000145716;0,0000279;0,0001457;0,0000279
1;2;9;1;194;-1,599270588;0,000201208;0,000069;0,000290953;7,26308E-05;0,000114505;0,000089;0,000249013;7,26308E-05;0,000142496;0,0000262;0,0001425;0,0000262
1;2;9;2;195;-2,399917029;0,000208162;0,000069;0,000288663;5,31505E-05;0,000115312;0,000082;0,000247053;5,31505E-05;0,00014056;0,0000274;0,0001406;0,0000274
1;2;9;3;196;-3,39928463;0,000217006;0,000069;0,000328406;6,59347E-05;0,000116119;0,000082;0,000281067;6,59347E-05;0,000138625;0,0000277;0,0001386;0,0000277
1;2;9;4;197;-3,699595361;0,000220812;0,000069;0,000275685;6,38267E-05;0,000118965;0,000082;0,000235945;6,38267E-05;0,000139257;0,0000269;0,0001393;0,0000269
1;2;9;5;198;-3,999982475;0,000224833;0,000069;0,00033844;9,45009E-05;0,000120791;0,000096;0,000289654;9,45009E-05;0,000138605;0,0000361;0,0001386;0,0000361
1;2;9;6;199;-3,499633842;0,000218404;0,000073;0,00032602;0,00014367;0,000125675;0,000124;0,000279025;0,00014367;0,000141804;0,0001001;0,0001418;0,0001001
1;2;9;7;200;-2,799444664;0,000211337;0,000073;0,000268298;6,53266E-05;0,000125464;0,000117;0,000229623;6,53266E-05;0,000138585;0,0001296;0,0001386;0,0001296
1;2;9;8;201;-2,399781994;0,000207965;0,000073;0,000282593;7,04307E-05;0,000130348;0,00011;0,000241858;7,04307E-05;0,000141784;0,0001453;0,0001418;0,0001453
1;2;9;9;202;-1,399456949;0,000200071;0,000058;0,000258603;5,86766E-05;0,000132174;0,000103;0,000221326;5,86766E-05;0,000141132;0,0001646;0,0001411;0,0001646
1;2;9;10;203;-1,099219889;0,000198459;0,000154;0,000307013;5,92386E-05;0,000123809;0,000103;0,000262757;5,92386E-05;0,000127641;0,0001969;0,0001276;0,0001969
1;2;9;11;204;-0,299316204;0,000192189;0,000235;0,000260605;6,49047E-05;0,000118502;0,00011;0,000223039;6,49047E-05;0,000118002;0,000191;0,000118;0,000191
1;2;9;12;205;0,000106997;0,000189156;0,000131;0,000228648;5,81606E-05;0,000122366;0,000117;0,000228303;5,81606E-05;0,000119918;0,0001899;0,0001199;0,0001899
1;2;9;13;206;-0,399955522;0,000192967;0,000065;0,000221312;6,43427E-05;0,000123174;0,000124;0,000189411;6,43427E-05;0,000117982;0,0001918;0,000118;0,0001918
1;2;9;14;207;0,100368116;0,000188472;0,000058;0,000226529;5,92846E-05;0,000132134;0,00013;0,000226188;5,92846E-05;0,000126318;0,0001799;0,0001263;0,0001799
1;2;9;15;208;0,600638749;0,000183735;0,000077;0,000188018;6,27027E-05;0,000161478;0,000151;0,000187735;6,27027E-05;0,000160331;0,000131;0,0001603;0,000131
1;2;9;16;209;1,300538632;0,000177325;0,000085;0,000206553;0,000112857;0,000175535;0,000151;0,000206242;0,000112857;0,000175085;0,0001328;0,0001751;0,0001328
1;2;9;17;210;1,800968157;0,000172863;0,000069;0,000152384;0,000326301;0,000186533;0,000158;0,000152155;0,000326301;0,000185989;0,0000867;0,000186;0,0000867
1;2;9;18;211;2,000499892;0,000171264;0,000077;0,000182552;0,000299141;0,000192437;0,000172;0,000182277;0,000299141;0,000190472;0,0000781;0,0001905;0,0000781
1;2;9;19;212;2,300855082;0,000168613;0,000073;0,000185304;0,000531552;0,000187129;0,000179;0,000185025;0,000531552;0,000180833;0,0000472;0,0001808;0,0000472
1;2;9;20;213;1,900540103;0,000172032;0,000069;0,000183257;0,000153224;0,000181821;0,000179;0,000182981;0,000153224;0,000171194;0,0000346;0,0001712;0,0000346
1;2;9;21;214;1,600608745;0,000174317;0,000073;0,000243994;0,000132619;0,00018161;0,000172;0,000243626;0,000132619;0,000167974;0,0000341;0,000168;0,0000341
1;2;9;22;215;1,500658327;0,000175202;0,000073;0,000194412;0,000144654;0,000174264;0,000151;0,00019412;0,000144654;0,000155767;0,0000499;0,0001558;0,0000499
1;2;9;23;216;1,400857518;0,000176484;0,000069;0,000205597;0,000127655;0,000174052;0,00013;0,000205288;0,000127655;0,000152547;0,0000337;0,0001525;0,0000337
1;3;10;0;217;1,300037605;0,000177368;0,000069;0,000202501;9,6373E-05;0,000133061;0,000103;0,000202196;9,6373E-05;0,000172437;0,0000277;0,0001724;0,0000277
1;3;10;1;218;0,700666527;0,000182811;0,000073;0,000213978;6,72927E-05;0,000133869;0,000089;0,000213655;6,72927E-05;0,000170501;0,0000271;0,0001705;0,0000271
1;3;10;2;219;0,400456209;0,000185876;0,000069;0,000219446;6,12526E-05;0,000135695;0,000082;0,000219116;6,12526E-05;0,000169849;0,0000258;0,0001698;0,0000258
1;3;10;3;220;0,100817622;0,000188475;0,000069;0,000214923;7,02907E-05;0,000136502;0,000082;0,000214599;7,02907E-05;0,000167913;0,0000276;0,0001679;0,0000276
1;3;10;4;221;-0,699010902;0,000195052;0,000073;0,000278327;6,31247E-05;0,000139348;0,000082;0,000238207;6,31247E-05;0,000168545;0,0000291;0,0001685;0,0000291
1;3;10;5;222;-0,99912674;0,000197555;0,000065;0,000253969;0,000109157;0,000142194;0,000096;0,00021736;0,000109157;0,000169177;0,0000298;0,0001692;0,0000298
1;3;10;6;223;-1,099210976;0,000198455;0,000073;0,000278852;0,00014826;0,000139944;0,000117;0,000238656;0,00014826;0,00016339;0,0000885;0,0001634;0,0000885
1;3;10;7;224;-1,699118433;0,000201867;0,000077;0,00026487;0,000110281;0,000137694;0,000117;0,00022669;0,000110281;0,000157602;0,0001292;0,0001576;0,0001292
1;3;10;8;225;-1,599526146;0,00020122;0,000346;0,000264572;6,90247E-05;0,000140539;0,00011;0,000226435;6,90247E-05;0,000158234;0,0001594;0,0001582;0,0001594
1;3;10;9;226;-0,699191707;0,00019504;0,000311;0,000248401;5,78326E-05;0,000139308;0,000103;0,000212595;5,78326E-05;0,000153731;0,0001999;0,0001537;0,0001999
1;3;10;10;227;0,500562966;0,000184979;0,000365;0,000234335;7,03367E-05;0,000140116;0,000103;0,000233982;7,03367E-05;0,000151795;0,0001959;0,0001518;0,0001959
1;3;10;11;228;2,100455096;0,000170057;0,000308;0,000191013;5,22145E-05;0,000142961;0,00011;0,000190726;5,22145E-05;0,000152427;0,0001914;0,0001524;0,0001914
1;3;10;12;229;3,300841108;0,000161856;0,000231;0,000167842;7,35208E-05;0,000145807;0,000117;0,00016759;7,35208E-05;0,000153059;0,0002026;0,0001531;0,0002026
1;3;10;13;230;4,300972248;0,000153783;0,000235;0,000142355;4,95445E-05;0,000148653;0,000124;0,00014214;4,95445E-05;0,000153691;0,0001854;0,0001537;0,0001854
1;3;10;14;231;4,70071689;0,000150679;0,000204;0,000118734;7,29127E-05;0,000151498;0,00013;0,000118556;7,29127E-05;0,000154323;0,0001768;0,0001543;0,0001768
1;3;10;15;232;4,900332389;0,000149263;0,000185;0,000147271;8,92089E-05;0,000154344;0,000158;0,000147049;8,92089E-05;0,000154954;0,0001847;0,000155;0,0001847
1;3;10;16;233;4,700857111;0,000150694;0,000092;9,2934E-05;0,000228242;0,000158209;0,000158;9,2794E-05;0,000228242;0,00015687;0,0001913;0,0001569;0,0001913
1;3;10;17;234;5,000525061;0,000148189;0,000165;0,000131052;0,000225292;0,000159016;0,000158;0,000149548;0,000225292;0,000154934;0,0001069;0,0001549;0,0001069
1;3;10;18;235;5,000853362;0,000148127;0,000158;0,000130026;0,000164838;0,000160843;0,000172;0,000148377;0,000164838;0,000154283;0,0000791;0,0001543;0,0000791
1;3;10;19;236;5,200659985;0,000146195;0,000169;0,000116356;0,000198272;0,000163688;0,000185;0,000132778;0,000198272;0,000154914;0,0000662;0,0001549;0,0000662
1;3;10;20;237;5,300307333;0,000145274;0,00015;0,000126284;0,000149758;0,000167553;0,000185;0,000144107;0,000149758;0,00015683;0,000075;0,0001568;0,000075
1;3;10;21;238;5,40010041;0,000144085;0,000073;0,000163318;0,000136317;0,000173456;0,000172;0,000186368;0,000136317;0,000161314;0,0000516;0,0001613;0,0000516
1;3;10;22;239;5,200693433;0,000146215;0,000073;0,000112493;0,000135897;0,00017936;0,000158;0,00012837;0,000135897;0,000165798;0,0000281;0,0001658;0,0000281
1;3;10;23;240;5,20065476;0,000146269;0,000073;7,74791E-05;0,000160342;0,000184244;0,00013;8,84142E-05;0,000160342;0,000168997;0,0000273;0,000169;0,0000273
1;4;11;0;241;5,200855985;0,000146216;0,000073;9,27035E-05;6,94928E-05;0,000145291;0,00011;0,000105787;6,94928E-05;0,000191455;0,0000263;0,0001915;0,0000263
1;4;11;1;242;5,300288264;0,000145324;0,000069;0,000146207;6,36867E-05;0,000149156;0,000089;0,000166842;6,36867E-05;0,000193371;0,0000271;0,0001934;0,0000271
1;4;11;2;243;5,400052645;0,000144013;0,000073;0,000127851;7,04767E-05;0,000150982;0,000082;0,000145895;7,04767E-05;0,000192719;0,0000259;0,0001927;0,0000259
1;4;11;3;244;5,600154661;0,000142239;0,000069;0,000116808;5,61946E-05;0,000150771;0,000082;0,000133294;5,61946E-05;0,000189499;0,0000262;0,0001895;0,0000262
1;4;11;4;245;5,600728461;0,000142241;0,000073;0,000105622;8,43849E-05;0,000150559;0,000082;0,000120529;8,43849E-05;0,000186279;0,0000288;0,0001863;0,0000288
1;4;11;5;246;6,000215983;0,000138689;0,000073;0,000169354;0,000133789;0,000154424;0,000096;0,000193256;0,000133789;0,000188195;0,0000293;0,0001882;0,0000293
1;4;11;6;247;6,300234038;0,000134543;0,000073;0,00011277;0,000162824;0,000155231;0,000124;0,000128685;0,000162824;0,000186259;0,0000845;0,0001863;0,0000845
1;4;11;7;248;6,400814959;0,000133702;0,000073;0,000109682;7,71268E-05;0,000155019;0,000117;0,000125162;7,71268E-05;0,00018304;0,0001364;0,000183;0,0001364
1;4;11;8;249;6,300616737;0,000134505;0,000073;0,000122417;7,01027E-05;0,000154807;0,00011;0,000139694;7,01027E-05;0,00017982;0,0001712;0,0001798;0,0001712
1;4;11;9;250;6,300755187;0,000134673;0,000062;0,000125981;6,77607E-05;0,000154596;0,000124;0,000143762;6,77607E-05;0,0001766;0,0001884;0,0001766;0,0001884
1;4;11;10;251;6,500929238;0,000132647;0,000054;6,73812E-05;5,83946E-05;0,000155403;0,000086;7,68911E-05;5,83946E-05;0,000174664;0,0002023;0,0001747;0,0002023
1;4;11;11;252;6,70063144;0,000130644;0,000069;8,27403E-05;7,46908E-05;0,000155191;0,000125;9,4418E-05;7,46908E-05;0,000171444;0,0001815;0,0001714;0,0001815
1;4;11;12;253;6,600597499;0,00013162;0,000073;0,000109294;5,52106E-05;0,000158037;0,000069;0,00012472;5,52106E-05;0,000172076;0,0001988;0,0001721;0,0001988
1;4;11;13;254;5,900101178;0,000139795;0,000069;0,000119935;7,68928E-05;0,000157825;0,000082;0,000136862;7,68928E-05;0,000168857;0,0001767;0,0001689;0,0001767
1;4;11;14;255;5,300262416;0,000145249;0,000077;0,000156673;5,96606E-05;0,000157613;0,00013;0,000178785;5,96606E-05;0,000165637;0,0001729;0,0001656;0,0001729
1;4;11;15;256;4,900562344;0,000149213;0,000062;0,000133303;8,35428E-05;0,000156382;0,000158;0,000133102;8,35428E-05;0,000161133;0,0001832;0,0001611;0,0001832
1;4;11;16;257;4,600228129;0,000151449;0,000073;0,000122808;0,000160716;0,000159228;0,000158;0,000122623;0,000160716;0,000161765;0,0001741;0,0001618;0,0001741
1;4;11;17;258;4,700022995;0,000150667;0,000073;9,63396E-05;0,00024084;0,000156978;0,000165;9,61945E-05;0,00024084;0,000155978;0,0000843;0,000156;0,0000843
1;4;11;18;259;4,900809998;0,000149126;0,000081;0,000135351;0,00018722;0,000156766;0,000179;0,000135148;0,00018722;0,000152758;0,0000831;0,0001528;0,0000831
1;4;11;19;260;4,900559574;0,000149144;0,000073;0,000134514;0,000228664;0,000152478;0,000185;0,000134311;0,000228664;0,000144403;0,0000733;0,0001444;0,0000733
1;4;11;20;261;4,900886627;0,000149157;0,000073;0,000156902;0,000255309;0,000152266;0,000185;0,000156666;0,000255309;0,000141183;0,0000758;0,0001412;0,0000758
1;4;11;21;262;4,800114337;0,00014999;0,000085;0,000136291;0,000149898;0,000150016;0,000172;0,000136085;0,000149898;0,000135395;0,0000643;0,0001354;0,0000643
1;4;11;22;263;5,000347487;0,000148131;0,000081;0,000137866;0,000118757;0,000152861;0,000158;0,000157324;0,000118757;0,000136027;0,0000625;0,000136;0,0000625
1;4;11;23;264;5,000089777;0,000147974;0,000073;0,000141479;0,00015697;0,000151631;0,00013;0,000161447;0,00015697;0,000131524;0,00003;0,0001315;0,00003
1;5;12;0;265;5,200185715;0,000146267;0,000073;8,26837E-05;8,37768E-05;0,00011064;0,00011;9,43534E-05;8,37768E-05;0,000151414;0,0000273;0,0001514;0,0000273
1;5;12;1;266;5,100030273;0,000147188;0,000065;0,000117005;7,46908E-05;0,000111447;0,000096;0,000133519;7,46908E-05;0,000149478;0,0000258;0,0001495;0,0000258
1;5;12;2;267;5,600166275;0,000142289;0,000069;0,000132502;6,11107E-05;0,000114293;0,000089;0,000151203;6,11107E-05;0,00015011;0,0000249;0,0001501;0,0000249
1;5;12;3;268;6,200042704;0,000135861;0,000073;0,000117369;6,86507E-05;0,000117138;0,000082;0,000133934;6,86507E-05;0,000150742;0,0000259;0,0001507;0,0000259
1;5;12;4;269;6,700909674;0,00013069;0,000069;4,19985E-05;6,90727E-05;0,000121003;0,000076;4,7926E-05;6,90727E-05;0,000152657;0,0000256;0,0001527;0,0000256
1;5;12;5;270;6,80048876;0,000129568;0,000069;0,000111157;6,04086E-05;0,000123849;0,000089;0,000126845;6,04086E-05;0,000153289;0,0000286;0,0001533;0,0000286
1;5;12;6;271;7,000162732;0,000127626;0,000069;0,000101799;7,57227E-05;0,000127714;0,00011;0,000116167;7,57227E-05;0,000155205;0,0000854;0,0001552;0,0000854
1;5;12;7;272;7,100385313;0,000126982;0,000073;0,000106469;8,9395E-05;0,000130559;0,000103;0,000121495;8,9395E-05;0,000155837;0,0001323;0,0001558;0,0001323
1;5;12;8;273;7,200424188;0,000125981;0,000069;8,75593E-05;0,00018605;0,000133405;0,000103;9,99171E-05;0,00018605;0,000156469;0,0002288;0,0001565;0,0002288
1;5;12;9;274;7,30099738;0,000125283;0,000062;0,000117542;0,00015814;0,000136251;0,00011;0,000134131;0,00015814;0,000157101;0,0002304;0,0001571;0,0002304
1;5;12;10;275;7,200112171;0,000126087;0,000062;7,89392E-05;0,000131869;0,000143173;0,000117;9,00804E-05;0,000131869;0,000162869;0,0002019;0,0001629;0,0002019
1;5;12;11;276;7,300606256;0,0001253;0,000062;9,52135E-05;0,000102555;0,000140923;0,000117;0,000108652;0,000102555;0,000157081;0,0001761;0,0001571;0,0001761
1;5;12;12;277;6,400996358;0,000133735;0,0001;0,000111415;0,000379734;0,000144788;0,00013;0,000127139;0,000379734;0,000158997;0,0001763;0,000159;0,0001763
1;5;12;13;278;3,700061606;0,000159276;0,000304;0,000156806;0,000213024;0,000147634;0,000137;0,00015657;0,000213024;0,000159629;0,0001711;0,0001596;0,0001711
1;5;12;14;279;3,300190445;0,000161925;0,000231;0,000117779;0,000148682;0,000148441;0,000158;0,000117601;0,000148682;0,000157693;0,0001653;0,0001577;0,0001653
1;5;12;15;280;3,300762696;0,000161925;0,000185;0,000151647;0,000722285;0,000148229;0,000179;0,000151418;0,000722285;0,000154473;0,0001474;0,0001545;0,0001474
1;5;12;16;281;3,000397321;0,00016408;0,000208;0,000185618;0,000408018;0,000149036;0,000179;0,000185338;0,000408018;0,000152537;0,0001488;0,0001525;0,0001488
1;5;12;17;282;3,800934877;0,000158601;0,000215;0,000220821;0,000372522;0,000150863;0,000172;0,000220488;0,000372522;0,000151885;0,0000837;0,0001519;0,0000837
1;5;12;18;283;4,100373814;0,000155836;0,000077;0,000135925;0,000673911;0,000152689;0,000185;0,00013572;0,000673911;0,000151233;0,0000844;0,0001512;0,0000844
1;5;12;19;284;4,300433406;0,000153799;0,000081;0,000147547;0,000486737;0,000155535;0,000192;0,000147325;0,000486737;0,000151865;0,0000495;0,0001519;0,0000495
1;5;12;20;285;4,100601677;0,000155811;0,000073;0,00013341;0,000243275;0,000156343;0,000185;0,000133209;0,000243275;0,00014993;0,0000603;0,0001499;0,0000603
1;5;12;21;286;4,000346695;0,000156576;0,000069;0,000164953;0,000251657;0,000158169;0,000172;0,000164705;0,000251657;0,000149278;0,0000637;0,0001493;0,0000637
1;5;12;22;287;3,700903762;0,000159278;0,000073;0,000150191;0,000160904;0,000161015;0,000158;0,000149965;0,000160904;0,00014991;0,0000363;0,0001499;0,0000363
